 Total solar irradiance (W/m2)
 -----------------------------
    year   31-day mean
  1979.496  1361.8600
  1979.501  1361.8656
  1979.504  1361.8823
  1979.507  1361.8893
  1979.509  1361.8889
  1979.512  1361.8832
  1979.515  1361.8865
  1979.517  1361.8688
  1979.520  1361.8571
  1979.523  1361.8628
  1979.526  1361.8638
  1979.528  1361.8568
  1979.531  1361.8584
  1979.534  1361.8743
  1979.536  1361.8629
  1979.539  1361.8599
  1979.542  1361.8597
  1979.544  1361.8749
  1979.547  1361.8915
  1979.550  1361.9104
  1979.552  1361.9288
  1979.555  1361.9343
  1979.558  1361.9550
  1979.560  1361.9639
  1979.563  1361.9646
  1979.566  1361.9637
  1979.568  1361.9777
  1979.571  1361.9480
  1979.574  1361.9132
  1979.577  1361.8893
  1979.579  1361.8799
  1979.582  1361.8341
  1979.585  1361.7831
  1979.587  1361.7416
  1979.590  1361.7372
  1979.593  1361.6719
  1979.595  1361.6135
  1979.598  1361.5511
  1979.601  1361.5490
  1979.604  1361.4651
  1979.606  1361.4042
  1979.609  1361.3589
  1979.612  1361.3369
  1979.614  1361.2435
  1979.617  1361.1760
  1979.620  1361.2025
  1979.622  1361.1641
  1979.625  1361.1364
  1979.628  1361.0966
  1979.630  1361.0797
  1979.633  1361.0414
  1979.636  1360.9630
  1979.638  1360.8790
  1979.641  1360.8478
  1979.644  1360.8048
  1979.646  1360.7700
  1979.649  1360.7677
  1979.652  1360.8126
  1979.655  1360.7964
  1979.657  1360.8201
  1979.660  1360.8380
  1979.663  1360.8751
  1979.665  1360.8680
  1979.668  1360.9089
  1979.671  1360.9624
  1979.673  1361.0068
  1979.676  1361.0355
  1979.679  1361.0854
  1979.681  1361.1432
  1979.684  1361.1521
  1979.687  1361.2039
  1979.689  1361.2356
  1979.692  1361.2925
  1979.695  1361.3040
  1979.698  1361.3551
  1979.700  1361.3596
  1979.703  1361.3022
  1979.706  1361.2789
  1979.708  1361.2654
  1979.711  1361.2711
  1979.714  1361.3066
  1979.716  1361.3302
  1979.719  1361.3823
  1979.722  1361.4316
  1979.724  1361.4714
  1979.727  1361.4506
  1979.730  1361.4692
  1979.732  1361.4272
  1979.735  1361.3943
  1979.738  1361.3950
  1979.740  1361.3787
  1979.743  1361.3743
  1979.746  1361.3807
  1979.751  1361.3899
  1979.754  1361.3735
  1979.757  1361.3333
  1979.759  1361.3094
  1979.762  1361.3234
  1979.765  1361.3131
  1979.767  1361.3342
  1979.770  1361.3727
  1979.773  1361.4034
  1979.776  1361.4070
  1979.778  1361.4116
  1979.781  1361.4075
  1979.784  1361.4163
  1979.786  1361.4436
  1979.789  1361.4879
  1979.792  1361.5137
  1979.794  1361.5243
  1979.797  1361.5281
  1979.800  1361.5214
  1979.802  1361.5111
  1979.805  1361.5190
  1979.808  1361.5303
  1979.810  1361.5066
  1979.813  1361.4626
  1979.816  1361.4083
  1979.818  1361.4293
  1979.821  1361.4039
  1979.824  1361.3785
  1979.827  1361.3702
  1979.829  1361.3578
  1979.832  1361.3558
  1979.835  1361.3876
  1979.837  1361.4294
  1979.840  1361.4442
  1979.843  1361.4716
  1979.845  1361.4962
  1979.848  1361.5258
  1979.851  1361.5083
  1979.854  1361.4811
  1979.856  1361.4556
  1979.859  1361.4744
  1979.862  1361.4631
  1979.864  1361.4908
  1979.867  1361.5133
  1979.870  1361.5413
  1979.872  1361.5425
  1979.875  1361.5619
  1979.878  1361.5653
  1979.880  1361.5699
  1979.883  1361.5792
  1979.886  1361.5726
  1979.888  1361.5669
  1979.891  1361.5908
  1979.894  1361.6403
  1979.896  1361.7368
  1979.899  1361.8353
  1979.902  1361.8558
  1979.905  1361.9172
  1979.907  1361.9880
  1979.910  1362.0425
  1979.913  1362.0576
  1979.918  1362.0680
  1979.921  1362.0504
  1979.923  1362.0342
  1979.926  1362.0339
  1979.929  1362.0304
  1979.931  1361.9973
  1979.934  1361.9661
  1979.937  1361.9451
  1979.939  1361.9608
  1979.942  1361.9618
  1979.945  1361.9670
  1979.948  1361.9712
  1979.950  1361.9646
  1979.953  1361.9480
  1979.956  1361.9390
  1979.958  1361.9498
  1979.961  1361.9578
  1979.964  1361.9543
  1979.966  1361.9586
  1979.969  1361.9528
  1979.972  1361.9750
  1979.974  1361.9573
  1979.977  1361.9202
  1979.980  1361.8906
  1979.982  1361.8818
  1979.985  1361.8320
  1979.988  1361.8007
  1979.990  1361.8066
  1979.993  1361.7805
  1979.996  1361.7699
  1979.999  1361.7656
  1980.001  1361.7797
  1980.004  1361.7721
  1980.007  1361.7656
  1980.009  1361.7533
  1980.012  1361.7523
  1980.015  1361.7625
  1980.017  1361.7479
  1980.020  1361.7382
  1980.023  1361.7401
  1980.026  1361.7485
  1980.028  1361.7393
  1980.031  1361.7375
  1980.034  1361.7554
  1980.036  1361.7540
  1980.039  1361.7438
  1980.042  1361.7162
  1980.044  1361.6991
  1980.047  1361.6958
  1980.050  1361.6456
  1980.052  1361.6016
  1980.055  1361.5802
  1980.058  1361.5800
  1980.060  1361.5604
  1980.063  1361.5466
  1980.066  1361.5299
  1980.068  1361.5430
  1980.071  1361.5226
  1980.074  1361.4974
  1980.077  1361.4951
  1980.079  1361.4670
  1980.082  1361.4154
  1980.085  1361.3673
  1980.087  1361.3604
  1980.090  1361.3489
  1980.093  1361.3314
  1980.095  1361.3236
  1980.098  1361.3536
  1980.101  1361.3596
  1980.104  1361.3682
  1980.106  1361.3616
  1980.109  1361.3750
  1980.112  1361.3564
  1980.114  1361.3494
  1980.117  1361.3549
  1980.120  1361.3942
  1980.122  1361.3783
  1980.125  1361.3962
  1980.128  1361.4366
  1980.130  1361.4689
  1980.133  1361.5060
  1980.136  1361.5558
  1980.138  1361.5935
  1980.141  1361.6073
  1980.144  1361.6447
  1980.146  1361.6879
  1980.149  1361.7200
  1980.152  1361.7354
  1980.155  1361.7714
  1980.157  1361.8016
  1980.160  1361.8218
  1980.168  1361.8309
  1980.171  1361.8700
  1980.173  1361.9161
  1980.176  1361.9531
  1980.179  1361.9591
  1980.181  1361.9800
  1980.184  1361.9957
  1980.187  1361.9935
  1980.189  1361.9917
  1980.192  1362.0212
  1980.195  1362.0466
  1980.198  1362.0708
  1980.200  1362.0785
  1980.203  1362.0887
  1980.206  1362.0735
  1980.208  1362.0520
  1980.211  1362.0457
  1980.214  1362.0444
  1980.216  1362.0356
  1980.219  1362.0239
  1980.222  1362.0045
  1980.224  1361.9620
  1980.227  1361.8961
  1980.230  1361.8206
  1980.232  1361.7571
  1980.235  1361.6965
  1980.238  1361.6892
  1980.240  1361.6335
  1980.243  1361.5909
  1980.246  1361.5533
  1980.249  1361.5352
  1980.251  1361.5256
  1980.254  1361.5287
  1980.257  1361.5367
  1980.259  1361.5497
  1980.262  1361.5614
  1980.265  1361.5673
  1980.267  1361.5576
  1980.270  1361.5443
  1980.273  1361.5319
  1980.276  1361.5135
  1980.278  1361.4983
  1980.281  1361.4851
  1980.284  1361.4764
  1980.286  1361.4685
  1980.289  1361.4681
  1980.292  1361.4645
  1980.294  1361.4547
  1980.297  1361.4242
  1980.300  1361.3970
  1980.302  1361.3849
  1980.305  1361.3954
  1980.308  1361.4407
  1980.310  1361.5167
  1980.313  1361.6091
  1980.316  1361.6908
  1980.318  1361.7462
  1980.321  1361.7446
  1980.324  1361.7844
  1980.327  1361.8102
  1980.329  1361.8466
  1980.335  1361.8719
  1980.337  1361.8796
  1980.340  1361.8707
  1980.343  1361.8513
  1980.345  1361.8220
  1980.348  1361.7891
  1980.351  1361.7594
  1980.354  1361.7327
  1980.356  1361.7001
  1980.359  1361.6648
  1980.362  1361.6241
  1980.364  1361.5861
  1980.367  1361.5527
  1980.370  1361.5271
  1980.372  1361.5177
  1980.375  1361.5151
  1980.378  1361.5189
  1980.380  1361.5190
  1980.383  1361.5387
  1980.386  1361.5554
  1980.388  1361.5646
  1980.391  1361.5667
  1980.394  1361.5601
  1980.396  1361.5487
  1980.399  1361.5378
  1980.402  1361.5259
  1980.405  1361.5391
  1980.407  1361.5428
  1980.410  1361.5498
  1980.413  1361.5577
  1980.415  1361.5447
  1980.418  1361.5322
  1980.421  1361.5314
  1980.423  1361.5416
  1980.426  1361.5591
  1980.429  1361.5773
  1980.431  1361.5939
  1980.434  1361.6104
  1980.437  1361.6290
  1980.439  1361.6554
  1980.442  1361.6886
  1980.445  1361.7261
  1980.448  1361.7615
  1980.450  1361.7928
  1980.453  1361.8099
  1980.456  1361.8110
  1980.458  1361.8119
  1980.461  1361.8181
  1980.464  1361.8236
  1980.466  1361.8247
  1980.469  1361.8231
  1980.472  1361.8219
  1980.474  1361.8198
  1980.477  1361.8153
  1980.480  1361.8141
  1980.482  1361.8021
  1980.485  1361.7941
  1980.488  1361.7789
  1980.490  1361.7609
  1980.493  1361.7416
  1980.496  1361.7323
  1980.501  1361.7264
  1980.504  1361.7158
  1980.507  1361.6960
  1980.509  1361.6656
  1980.512  1361.6373
  1980.515  1361.6143
  1980.517  1361.6035
  1980.520  1361.6119
  1980.523  1361.6339
  1980.526  1361.6770
  1980.528  1361.7200
  1980.531  1361.7523
  1980.534  1361.7731
  1980.536  1361.7913
  1980.539  1361.7911
  1980.542  1361.7999
  1980.544  1361.8019
  1980.547  1361.7997
  1980.550  1361.8071
  1980.552  1361.8207
  1980.555  1361.8346
  1980.558  1361.8412
  1980.560  1361.8467
  1980.563  1361.8524
  1980.566  1361.8539
  1980.568  1361.8633
  1980.571  1361.8760
  1980.574  1361.9001
  1980.577  1361.9297
  1980.579  1361.9617
  1980.582  1361.9944
  1980.585  1362.0244
  1980.587  1362.0463
  1980.590  1362.0662
  1980.593  1362.0859
  1980.595  1362.0936
  1980.598  1362.1033
  1980.601  1362.1141
  1980.604  1362.1134
  1980.606  1362.1021
  1980.609  1362.0686
  1980.612  1362.0291
  1980.614  1361.9948
  1980.617  1361.9626
  1980.620  1361.9292
  1980.622  1361.9019
  1980.625  1361.8578
  1980.628  1361.8118
  1980.630  1361.8119
  1980.633  1361.7465
  1980.636  1361.6791
  1980.638  1361.6307
  1980.641  1361.6062
  1980.644  1361.5999
  1980.646  1361.6088
  1980.649  1361.6261
  1980.652  1361.6376
  1980.655  1361.6504
  1980.657  1361.6531
  1980.660  1361.6515
  1980.663  1361.6437
  1980.665  1361.6215
  1980.668  1361.6056
  1980.671  1361.6022
  1980.673  1361.6027
  1980.676  1361.6095
  1980.679  1361.6154
  1980.681  1361.6138
  1980.684  1361.6019
  1980.687  1361.5797
  1980.689  1361.5658
  1980.692  1361.5582
  1980.695  1361.5679
  1980.698  1361.5861
  1980.700  1361.6062
  1980.703  1361.6188
  1980.706  1361.6487
  1980.708  1361.6914
  1980.711  1361.7462
  1980.714  1361.7633
  1980.716  1361.8380
  1980.719  1361.9073
  1980.722  1361.9622
  1980.724  1361.9966
  1980.727  1362.0129
  1980.730  1362.0013
  1980.732  1361.9701
  1980.735  1361.9238
  1980.738  1361.8695
  1980.740  1361.8186
  1980.743  1361.7765
  1980.746  1361.7635
  1980.751  1361.7726
  1980.754  1361.7881
  1980.757  1361.7975
  1980.759  1361.7943
  1980.762  1361.7712
  1980.765  1361.7480
  1980.767  1361.7190
  1980.770  1361.6958
  1980.773  1361.6935
  1980.776  1361.7041
  1980.778  1361.7111
  1980.781  1361.7100
  1980.784  1361.7026
  1980.786  1361.6959
  1980.789  1361.6991
  1980.792  1361.6869
  1980.794  1361.6801
  1980.797  1361.6626
  1980.800  1361.6268
  1980.802  1361.5791
  1980.805  1361.5281
  1980.808  1361.4662
  1980.810  1361.4006
  1980.813  1361.3304
  1980.816  1361.2777
  1980.818  1361.2383
  1980.821  1361.2183
  1980.824  1361.2351
  1980.827  1361.2399
  1980.829  1361.2568
  1980.832  1361.2605
  1980.835  1361.2313
  1980.837  1361.2212
  1980.840  1361.2064
  1980.843  1361.2046
  1980.845  1361.1962
  1980.848  1361.2169
  1980.851  1361.2565
  1980.854  1361.3007
  1980.856  1361.3046
  1980.859  1361.3253
  1980.862  1361.3461
  1980.864  1361.3683
  1980.867  1361.3458
  1980.870  1361.3417
  1980.872  1361.3274
  1980.875  1361.3304
  1980.878  1361.3185
  1980.880  1361.3322
  1980.883  1361.3632
  1980.886  1361.4153
  1980.888  1361.4504
  1980.891  1361.5414
  1980.894  1361.6433
  1980.896  1361.7479
  1980.899  1361.8192
  1980.902  1361.8950
  1980.905  1361.9519
  1980.907  1361.9338
  1980.910  1361.9811
  1980.913  1361.9806
  1980.918  1361.9562
  1980.921  1361.9349
  1980.923  1361.9275
  1980.926  1361.9144
  1980.929  1361.9225
  1980.931  1361.9398
  1980.934  1361.9458
  1980.937  1361.9518
  1980.939  1361.9360
  1980.942  1361.9384
  1980.945  1361.9247
  1980.948  1361.9025
  1980.950  1361.8625
  1980.953  1361.8502
  1980.956  1361.8529
  1980.958  1361.8849
  1980.961  1361.9089
  1980.964  1361.9351
  1980.966  1361.9382
  1980.969  1361.9463
  1980.972  1361.9462
  1980.974  1361.9587
  1980.977  1361.9343
  1980.980  1361.9004
  1980.982  1361.8773
  1980.985  1361.8859
  1980.988  1361.8823
  1980.990  1361.9233
  1980.993  1361.9686
  1980.996  1361.9933
  1980.999  1362.0232
  1981.001  1362.0688
  1981.004  1362.1005
  1981.007  1362.1041
  1981.009  1362.1270
  1981.012  1362.1353
  1981.015  1362.1405
  1981.017  1362.1587
  1981.020  1362.1600
  1981.023  1362.1896
  1981.026  1362.2047
  1981.028  1362.2108
  1981.031  1362.2307
  1981.034  1362.2642
  1981.036  1362.2988
  1981.039  1362.2908
  1981.042  1362.2893
  1981.044  1362.2516
  1981.047  1362.1975
  1981.050  1362.1700
  1981.052  1362.1720
  1981.055  1362.1689
  1981.058  1362.1650
  1981.060  1362.1561
  1981.063  1362.1676
  1981.066  1362.1434
  1981.068  1362.1147
  1981.071  1362.0864
  1981.074  1362.0688
  1981.077  1362.0311
  1981.079  1361.9905
  1981.082  1361.9778
  1981.085  1361.9688
  1981.087  1361.9302
  1981.090  1361.8925
  1981.093  1361.8853
  1981.095  1361.8707
  1981.098  1361.8374
  1981.101  1361.7893
  1981.104  1361.7656
  1981.106  1361.7346
  1981.109  1361.6814
  1981.112  1361.6311
  1981.114  1361.6075
  1981.117  1361.5756
  1981.120  1361.5066
  1981.122  1361.4668
  1981.125  1361.4613
  1981.128  1361.4653
  1981.130  1361.4835
  1981.133  1361.4916
  1981.136  1361.5056
  1981.138  1361.4816
  1981.141  1361.4486
  1981.144  1361.4346
  1981.146  1361.4531
  1981.149  1361.4531
  1981.152  1361.4781
  1981.155  1361.5028
  1981.157  1361.5310
  1981.168  1361.5238
  1981.171  1361.5515
  1981.173  1361.5735
  1981.176  1361.5975
  1981.179  1361.6110
  1981.181  1361.6108
  1981.184  1361.5973
  1981.187  1361.6014
  1981.189  1361.5977
  1981.192  1361.6110
  1981.195  1361.6346
  1981.198  1361.6498
  1981.200  1361.6730
  1981.203  1361.7145
  1981.206  1361.7654
  1981.208  1361.7976
  1981.211  1361.8419
  1981.214  1361.9093
  1981.216  1361.9620
  1981.219  1361.9849
  1981.222  1361.9969
  1981.224  1362.0084
  1981.227  1362.0092
  1981.230  1361.9973
  1981.232  1362.0233
  1981.235  1362.0140
  1981.238  1361.9906
  1981.240  1361.9717
  1981.243  1361.9705
  1981.246  1361.9340
  1981.249  1361.8922
  1981.251  1361.8625
  1981.254  1361.8452
  1981.257  1361.7992
  1981.259  1361.7765
  1981.262  1361.7783
  1981.265  1361.7985
  1981.267  1361.8099
  1981.270  1361.8046
  1981.273  1361.8157
  1981.276  1361.8174
  1981.278  1361.8384
  1981.281  1361.8434
  1981.284  1361.8579
  1981.286  1361.8453
  1981.289  1361.8447
  1981.292  1361.8358
  1981.294  1361.8607
  1981.297  1361.8226
  1981.300  1361.8043
  1981.302  1361.7794
  1981.305  1361.7793
  1981.308  1361.7700
  1981.310  1361.7737
  1981.313  1361.7891
  1981.316  1361.7883
  1981.318  1361.8044
  1981.321  1361.8151
  1981.324  1361.8121
  1981.327  1361.7939
  1981.329  1361.8214
  1981.335  1361.8104
  1981.337  1361.8015
  1981.340  1361.7683
  1981.343  1361.7960
  1981.345  1361.7953
  1981.348  1361.8097
  1981.351  1361.8324
  1981.354  1361.8394
  1981.356  1361.8499
  1981.359  1361.8362
  1981.362  1361.8329
  1981.364  1361.8147
  1981.367  1361.8009
  1981.370  1361.7964
  1981.372  1361.8197
  1981.375  1361.8021
  1981.378  1361.7880
  1981.380  1361.7682
  1981.383  1361.7848
  1981.386  1361.7700
  1981.388  1361.7814
  1981.391  1361.7936
  1981.394  1361.8080
  1981.396  1361.8027
  1981.399  1361.8042
  1981.402  1361.8190
  1981.405  1361.8298
  1981.407  1361.8407
  1981.410  1361.8568
  1981.413  1361.8733
  1981.415  1361.8700
  1981.418  1361.9093
  1981.421  1361.9406
  1981.423  1361.9783
  1981.426  1361.9882
  1981.429  1362.0044
  1981.431  1361.9991
  1981.434  1361.9794
  1981.437  1361.9705
  1981.439  1361.9772
  1981.442  1361.9595
  1981.445  1361.9414
  1981.448  1361.9034
  1981.450  1361.9081
  1981.453  1361.8617
  1981.456  1361.8073
  1981.458  1361.7720
  1981.461  1361.7617
  1981.464  1361.7297
  1981.466  1361.7046
  1981.469  1361.7069
  1981.472  1361.6855
  1981.474  1361.6714
  1981.477  1361.6549
  1981.480  1361.6639
  1981.482  1361.6445
  1981.485  1361.6168
  1981.488  1361.5813
  1981.490  1361.5752
  1981.493  1361.5635
  1981.496  1361.5449
  1981.501  1361.5232
  1981.504  1361.5159
  1981.507  1361.5081
  1981.509  1361.4847
  1981.512  1361.4246
  1981.515  1361.3732
  1981.517  1361.3444
  1981.520  1361.2291
  1981.523  1361.1135
  1981.526  1361.0237
  1981.528  1361.0095
  1981.531  1360.9186
  1981.534  1360.8618
  1981.536  1360.8386
  1981.539  1360.8307
  1981.542  1360.8207
  1981.544  1360.8414
  1981.547  1360.8743
  1981.550  1360.8583
  1981.552  1360.8496
  1981.555  1360.8306
  1981.558  1360.8535
  1981.560  1360.8153
  1981.563  1360.7620
  1981.566  1360.7074
  1981.568  1360.7169
  1981.571  1360.6840
  1981.574  1360.7064
  1981.577  1360.7380
  1981.579  1360.8057
  1981.582  1360.7831
  1981.585  1360.7933
  1981.587  1360.7942
  1981.590  1360.8154
  1981.593  1360.7928
  1981.595  1360.8270
  1981.598  1360.8958
  1981.601  1360.9478
  1981.604  1361.0217
  1981.606  1361.1681
  1981.609  1361.3097
  1981.612  1361.3300
  1981.614  1361.4204
  1981.617  1361.5040
  1981.620  1361.5702
  1981.622  1361.5846
  1981.625  1361.6156
  1981.628  1361.6389
  1981.630  1361.6479
  1981.633  1361.6567
  1981.636  1361.6682
  1981.638  1361.6743
  1981.641  1361.6655
  1981.644  1361.6429
  1981.646  1361.6910
  1981.649  1361.7188
  1981.652  1361.7365
  1981.655  1361.7100
  1981.657  1361.7069
  1981.660  1361.6801
  1981.663  1361.6531
  1981.665  1361.6630
  1981.668  1361.6686
  1981.671  1361.6893
  1981.673  1361.7126
  1981.676  1361.7247
  1981.679  1361.7295
  1981.681  1361.7428
  1981.684  1361.7545
  1981.687  1361.7839
  1981.689  1361.7539
  1981.692  1361.7587
  1981.695  1361.7820
  1981.698  1361.8041
  1981.700  1361.8109
  1981.703  1361.8159
  1981.706  1361.8210
  1981.708  1361.8412
  1981.711  1361.8353
  1981.714  1361.8604
  1981.716  1361.8757
  1981.719  1361.8816
  1981.722  1361.8999
  1981.724  1361.9210
  1981.727  1361.9556
  1981.730  1361.9590
  1981.732  1361.9896
  1981.735  1361.9791
  1981.738  1361.9579
  1981.740  1361.8881
  1981.743  1361.9031
  1981.746  1361.8069
  1981.751  1361.7007
  1981.754  1361.6060
  1981.757  1361.5957
  1981.759  1361.5203
  1981.762  1361.4664
  1981.765  1361.4608
  1981.767  1361.4338
  1981.770  1361.4271
  1981.773  1361.4301
  1981.776  1361.4736
  1981.778  1361.4368
  1981.781  1361.4458
  1981.784  1361.4517
  1981.786  1361.5002
  1981.789  1361.4810
  1981.792  1361.4773
  1981.794  1361.4464
  1981.797  1361.4392
  1981.800  1361.3969
  1981.802  1361.3418
  1981.805  1361.3199
  1981.808  1361.3425
  1981.810  1361.3284
  1981.813  1361.3361
  1981.816  1361.3372
  1981.818  1361.3571
  1981.821  1361.3682
  1981.824  1361.4010
  1981.827  1361.4502
  1981.829  1361.4686
  1981.832  1361.5531
  1981.835  1361.6819
  1981.837  1361.8052
  1981.840  1361.8234
